Date,Close
2015-01-28 13:44:00,255.48
2015-01-28 13:45:00,255.47
2015-01-28 13:46:00,255.41
2015-01-28 13:47:00,255.02
2015-01-28 13:48:00,254.75
2015-01-28 13:49:00,254.37
2015-01-28 13:50:00,254.28
2015-01-28 13:51:00,254.35
2015-01-28 13:52:00,254.1
2015-01-28 13:53:00,254.03
2015-01-28 13:54:00,253.88
2015-01-28 13:55:00,254.08
2015-01-28 13:56:00,254.19
2015-01-28 13:57:00,254.25
2015-01-28 13:58:00,253.81
2015-01-28 13:59:00,252.95
2015-01-28 14:00:00,252.61
2015-01-28 14:01:00,252.19
2015-01-28 14:02:00,251.85
2015-01-28 14:03:00,251.94
2015-01-28 14:04:00,251.4
2015-01-28 14:05:00,251.36
2015-01-28 14:06:00,251.58
2015-01-28 14:07:00,251.63
2015-01-28 14:08:00,251.73
2015-01-28 14:09:00,251.3
2015-01-28 14:10:00,250.83
2015-01-28 14:11:00,251.49
2015-01-28 14:12:00,251.71
2015-01-28 14:13:00,251.74
2015-01-28 14:14:00,251.47
2015-01-28 14:15:00,251.37
2015-01-28 14:16:00,251.14
2015-01-28 14:17:00,251.86
2015-01-28 14:18:00,252.11
2015-01-28 14:19:00,252.35
2015-01-28 14:20:00,252.34
2015-01-28 14:21:00,252.81
2015-01-28 14:22:00,253
2015-01-28 14:23:00,253.3
2015-01-28 14:24:00,253.13
2015-01-28 14:25:00,252.92
2015-01-28 14:26:00,253.03
2015-01-28 14:27:00,253.32
2015-01-28 14:28:00,253.48
2015-01-28 14:29:00,253.76
2015-01-28 14:30:00,253.86
2015-01-28 14:31:00,253.85
2015-01-28 14:32:00,253.73
2015-01-28 14:33:00,253.56
2015-01-28 14:34:00,253.7
2015-01-28 14:35:00,253.71
2015-01-28 14:36:00,253.46
2015-01-28 14:37:00,253.14
2015-01-28 14:38:00,253.43
2015-01-28 14:39:00,253.44
2015-01-28 14:40:00,253.38
2015-01-28 14:41:00,253.33
2015-01-28 14:42:00,253.33
2015-01-28 14:43:00,253.3
2015-01-28 14:44:00,253.05
2015-01-28 14:45:00,252.67
2015-01-28 14:46:00,252.8
2015-01-28 14:47:00,252.89
2015-01-28 14:48:00,252.96
2015-01-28 14:49:00,253.08
2015-01-28 14:50:00,253
2015-01-28 14:51:00,253.1
2015-01-28 14:52:00,252.91
2015-01-28 14:53:00,252.84
2015-01-28 14:54:00,252.78
2015-01-28 14:55:00,252.86
2015-01-28 14:56:00,252.91
2015-01-28 14:57:00,252.85
2015-01-28 14:58:00,252.79
2015-01-28 14:59:00,252.62
2015-01-28 15:00:00,252.7
2015-01-28 15:01:00,252.7
2015-01-28 15:02:00,252.67
2015-01-28 15:03:00,252.8
2015-01-28 15:04:00,253.05
2015-01-28 15:05:00,252.95
2015-01-28 15:06:00,253.07
2015-01-28 15:07:00,253.26
2015-01-28 15:08:00,253.4
2015-01-28 15:09:00,253.43
2015-01-28 15:10:00,253.52
2015-01-28 15:11:00,253.75
2015-01-28 15:12:00,253.75
2015-01-28 15:13:00,253.77
2015-01-28 15:14:00,253.77
2015-01-28 15:15:00,253.82
2015-01-28 15:16:00,254.12
2015-01-28 15:17:00,253.93
2015-01-28 15:18:00,254.02
2015-01-28 15:19:00,254.09
2015-01-28 15:20:00,254.2
2015-01-28 15:21:00,254.02
2015-01-28 15:22:00,254
2015-01-28 15:23:00,253.99
2015-01-28 15:24:00,254.31
2015-01-28 15:25:00,254.33
2015-01-28 15:26:00,254.26
2015-01-28 15:27:00,254.2
2015-01-28 15:28:00,254.4
2015-01-28 15:29:00,254.48
2015-01-28 15:30:00,254.85
2015-01-28 15:31:00,254.93
2015-01-28 15:32:00,254.95
2015-01-28 15:33:00,254.99
2015-01-28 15:34:00,254.71
2015-01-28 15:35:00,254.57
2015-01-28 15:36:00,254.59
2015-01-28 15:37:00,254.51
2015-01-28 15:38:00,254.61
2015-01-28 15:39:00,254.58
2015-01-28 15:40:00,254.66
2015-01-28 15:41:00,254.54
2015-01-28 15:42:00,254.62
2015-01-28 15:43:00,254.68
2015-01-28 15:44:00,254.77
2015-01-28 15:45:00,254.57
2015-01-28 15:46:00,254.37
2015-01-28 15:47:00,254.41
2015-01-28 15:48:00,254.3
2015-01-28 15:49:00,254.4
2015-01-28 15:50:00,254.2
2015-01-28 15:51:00,254.27
2015-01-28 15:52:00,254.13
2015-01-28 15:53:00,254.16
2015-01-28 15:54:00,253.98
2015-01-28 15:55:00,253.81
2015-01-28 15:56:00,253.52
2015-01-28 15:57:00,253.67
2015-01-28 15:58:00,253.6
2015-01-28 15:59:00,253.73
2015-01-28 16:00:00,253.65
2015-01-28 16:01:00,253.42
2015-01-28 16:02:00,253.36
2015-01-28 16:03:00,253.54
2015-01-28 16:04:00,253.61
2015-01-28 16:05:00,253.65
2015-01-28 16:06:00,253.59
2015-01-28 16:07:00,253.85
2015-01-28 16:08:00,253.81
2015-01-28 16:09:00,254.07
2015-01-28 16:10:00,254.03
2015-01-28 16:11:00,254.12
2015-01-28 16:12:00,254.14
2015-01-28 16:13:00,253.98
2015-01-28 16:14:00,253.94
2015-01-28 16:15:00,253.87
2015-01-28 16:16:00,253.82
2015-01-28 16:17:00,253.85
2015-01-28 16:18:00,253.88
2015-01-28 16:19:00,253.83
2015-01-28 16:20:00,253.85
2015-01-28 16:21:00,253.9
2015-01-28 16:22:00,253.92
2015-01-28 16:23:00,254.01
2015-01-28 16:24:00,254.05
2015-01-28 16:25:00,254.06
2015-01-28 16:26:00,254.06
2015-01-28 16:27:00,254.19
2015-01-28 16:28:00,254.24
2015-01-28 16:29:00,254.22
2015-01-28 16:30:00,254.24
2015-01-28 16:31:00,254.17
2015-01-28 16:32:00,254.19
2015-01-28 16:33:00,254.27
2015-01-28 16:34:00,254.24
2015-01-28 16:35:00,254.16
2015-01-28 16:36:00,254.14
2015-01-28 16:37:00,254.14
2015-01-28 16:38:00,254.16
2015-01-28 16:39:00,254.13
2015-01-28 16:40:00,254.15
2015-01-28 16:41:00,254.14
2015-01-28 16:42:00,254.1
2015-01-28 16:43:00,254.03
2015-01-28 16:44:00,253.92
2015-01-28 16:45:00,253.71
2015-01-28 16:46:00,253.87
2015-01-28 16:47:00,253.78
2015-01-28 16:48:00,253.8
2015-01-28 16:49:00,253.86
2015-01-28 16:50:00,253.88
2015-01-28 16:51:00,253.92
2015-01-28 16:52:00,253.86
2015-01-28 16:53:00,253.91
2015-01-28 16:54:00,253.75
2015-01-28 16:55:00,253.83
2015-01-28 16:56:00,253.86
2015-01-28 16:57:00,253.77
2015-01-28 16:58:00,253.86
2015-01-28 16:59:00,253.87
2015-01-28 17:00:00,253.86
2015-01-28 17:01:00,253.94
2015-01-28 17:02:00,253.93
2015-01-28 17:03:00,253.93
2015-01-28 17:04:00,253.93
2015-01-28 17:05:00,253.97
2015-01-28 17:06:00,253.87
2015-01-28 17:07:00,253.78
2015-01-28 17:08:00,253.73
2015-01-28 17:09:00,253.7
2015-01-28 17:10:00,253.62
2015-01-28 17:11:00,253.48
2015-01-28 17:12:00,253.49
2015-01-28 17:13:00,253.51
2015-01-28 17:14:00,253.55
2015-01-28 17:15:00,253.71
2015-01-28 17:16:00,253.65
2015-01-28 17:17:00,253.82
2015-01-28 17:18:00,253.77
2015-01-28 17:19:00,253.56
2015-01-28 17:20:00,253.87
2015-01-28 17:21:00,253.96
2015-01-28 17:22:00,254.05
2015-01-28 17:23:00,254.01
2015-01-28 17:24:00,253.66
2015-01-28 17:25:00,253.82
2015-01-28 17:26:00,253.79
2015-01-28 17:27:00,254
2015-01-28 17:28:00,254.08
2015-01-28 17:29:00,254.22
2015-01-28 17:30:00,254.33
2015-01-28 17:31:00,254.11
2015-01-28 17:32:00,254.09
2015-01-28 17:33:00,254.17
2015-01-28 17:34:00,254.26
2015-01-28 17:35:00,253.97
2015-01-28 17:36:00,253.78
2015-01-28 17:37:00,253.86
2015-01-28 17:38:00,254.03
2015-01-28 17:39:00,254.05
2015-01-28 17:40:00,254.03
2015-01-28 17:41:00,254.04
2015-01-28 17:42:00,254.02
2015-01-28 17:43:00,254.19
2015-01-28 17:44:00,254.24
2015-01-28 17:45:00,254.22
2015-01-28 17:46:00,254.23
2015-01-28 17:47:00,254.28
2015-01-28 17:48:00,254.15
2015-01-28 17:49:00,254.15
2015-01-28 17:50:00,254.22
2015-01-28 17:51:00,254.24
2015-01-28 17:52:00,254.11
2015-01-28 17:53:00,254.1
2015-01-28 17:54:00,254.23
2015-01-28 17:55:00,254.26
2015-01-28 17:56:00,254.2
2015-01-28 17:57:00,254.22
2015-01-28 17:58:00,253.93
2015-01-28 17:59:00,253.91
2015-01-28 18:00:00,253.92
2015-01-28 18:01:00,253.67
2015-01-28 18:02:00,253.75
2015-01-28 18:03:00,253.23
2015-01-28 18:04:00,253.25
2015-01-28 18:05:00,253.23
2015-01-28 18:06:00,252.8
2015-01-28 18:07:00,252.73
2015-01-28 18:08:00,252.59
2015-01-28 18:09:00,252.48
2015-01-28 18:10:00,252.2
2015-01-28 18:11:00,251.65
2015-01-28 18:12:00,250.77
2015-01-28 18:13:00,250.84
2015-01-28 18:14:00,250.35
2015-01-28 18:15:00,249.65
2015-01-28 18:16:00,250.3
2015-01-28 18:17:00,250.6
2015-01-28 18:18:00,250.57
2015-01-28 18:19:00,250.49
2015-01-28 18:20:00,250.49
2015-01-28 18:21:00,250.44
2015-01-28 18:22:00,250.27
2015-01-28 18:23:00,250.38
2015-01-28 18:24:00,250.59
2015-01-28 18:25:00,250.52
2015-01-28 18:26:00,250.4
2015-01-28 18:27:00,250.47
2015-01-28 18:28:00,250.47
2015-01-28 18:29:00,250.57
2015-01-28 18:30:00,250.67
2015-01-28 18:31:00,250.11
2015-01-28 18:32:00,249.89
2015-01-28 18:33:00,248.34
2015-01-28 18:34:00,245.77
2015-01-28 18:35:00,245.46
2015-01-28 18:36:00,244.77
2015-01-28 18:37:00,245.1
2015-01-28 18:38:00,244.58
2015-01-28 18:39:00,244.3
2015-01-28 18:40:00,244.26
2015-01-28 18:41:00,244.22
2015-01-28 18:42:00,244.05
2015-01-28 18:43:00,242.69
2015-01-28 18:44:00,243.16
2015-01-28 18:45:00,242.73
2015-01-28 18:46:00,242.77
2015-01-28 18:47:00,242.51
2015-01-28 18:48:00,242.29
2015-01-28 18:49:00,239.86
2015-01-28 18:50:00,238.74
2015-01-28 18:51:00,238.06
2015-01-28 18:52:00,237.53
2015-01-28 18:53:00,236.63
2015-01-28 18:54:00,237.49
2015-01-28 18:55:00,238.04
2015-01-28 18:56:00,238.32
2015-01-28 18:57:00,238.21
2015-01-28 18:58:00,237.8
2015-01-28 18:59:00,237.92
2015-01-28 19:00:00,236.91
2015-01-28 19:01:00,236.8
2015-01-28 19:02:00,236.89
2015-01-28 19:03:00,237.76
2015-01-28 19:04:00,238.73
2015-01-28 19:05:00,239.16
2015-01-28 19:06:00,239.53
2015-01-28 19:07:00,239.66
2015-01-28 19:08:00,240.03
2015-01-28 19:09:00,239.03
2015-01-28 19:10:00,238.73
2015-01-28 19:11:00,238.91
2015-01-28 19:12:00,239.33
2015-01-28 19:13:00,239
2015-01-28 19:14:00,237.58
2015-01-28 19:15:00,237.08
2015-01-28 19:16:00,235.54
2015-01-28 19:17:00,234
2015-01-28 19:18:00,232.97
2015-01-28 19:19:00,232.24
2015-01-28 19:20:00,231.36
2015-01-28 19:21:00,231.54
2015-01-28 19:22:00,233.01
2015-01-28 19:23:00,233.46
2015-01-28 19:24:00,234.37
2015-01-28 19:25:00,234.68
2015-01-28 19:26:00,235.47
2015-01-28 19:27:00,235.81
2015-01-28 19:28:00,234.79
2015-01-28 19:29:00,234.3
2015-01-28 19:30:00,233.74
2015-01-28 19:31:00,234.29
2015-01-28 19:32:00,234.58
2015-01-28 19:33:00,234.16
2015-01-28 19:34:00,234.3
2015-01-28 19:35:00,234.6
2015-01-28 19:36:00,234.96
2015-01-28 19:37:00,235
2015-01-28 19:38:00,235.07
2015-01-28 19:39:00,235.32
2015-01-28 19:40:00,236.11
2015-01-28 19:41:00,237.06
2015-01-28 19:42:00,237.61
2015-01-28 19:43:00,237.66
2015-01-28 19:44:00,237.15
2015-01-28 19:45:00,237.27
2015-01-28 19:46:00,237.24
2015-01-28 19:47:00,237.14
2015-01-28 19:48:00,237.06
2015-01-28 19:49:00,236.79
2015-01-28 19:50:00,236.53
2015-01-28 19:51:00,235.95
2015-01-28 19:52:00,235.62
2015-01-28 19:53:00,235.59
2015-01-28 19:54:00,235.4
2015-01-28 19:55:00,235.34
2015-01-28 19:56:00,235.42
2015-01-28 19:57:00,235.42
2015-01-28 19:58:00,235.61
2015-01-28 19:59:00,236.2
2015-01-28 20:00:00,236.22
2015-01-28 20:01:00,236.12
2015-01-28 20:02:00,236.14
2015-01-28 20:03:00,236.16
2015-01-28 20:04:00,236.16
2015-01-28 20:05:00,236.7
2015-01-28 20:06:00,236.46
2015-01-28 20:07:00,236.47
2015-01-28 20:08:00,236.59
2015-01-28 20:09:00,235.92
2015-01-28 20:10:00,235.38
2015-01-28 20:11:00,235.35
2015-01-28 20:12:00,235.05
2015-01-28 20:13:00,235.16
2015-01-28 20:14:00,235.22
2015-01-28 20:15:00,235.35
2015-01-28 20:16:00,235.62
2015-01-28 20:17:00,235.76
2015-01-28 20:18:00,235.82
2015-01-28 20:19:00,236.03
2015-01-28 20:20:00,235.98
2015-01-28 20:21:00,236.07
2015-01-28 20:22:00,235.89
2015-01-28 20:23:00,236.15
2015-01-28 20:24:00,235.78
2015-01-28 20:25:00,236.19
2015-01-28 20:26:00,236.42
2015-01-28 20:27:00,236.89
2015-01-28 20:28:00,237.24
2015-01-28 20:29:00,237.25
2015-01-28 20:30:00,237.33
2015-01-28 20:31:00,237.76
2015-01-28 20:32:00,237.56
2015-01-28 20:33:00,237.69
2015-01-28 20:34:00,237.56
2015-01-28 20:35:00,237.48
2015-01-28 20:36:00,237.27
2015-01-28 20:37:00,237.25
2015-01-28 20:38:00,237.47
2015-01-28 20:39:00,237.67
2015-01-28 20:40:00,237.57
2015-01-28 20:41:00,237.8
2015-01-28 20:42:00,238.11
2015-01-28 20:43:00,238.12
2015-01-28 20:44:00,238.08
2015-01-28 20:45:00,237.95
2015-01-28 20:46:00,238.03
2015-01-28 20:47:00,237.85
2015-01-28 20:48:00,237.8
2015-01-28 20:49:00,237.36
2015-01-28 20:50:00,237.04
2015-01-28 20:51:00,236.56
2015-01-28 20:52:00,236.05
2015-01-28 20:53:00,235.66
2015-01-28 20:54:00,235.56
2015-01-28 20:55:00,235.73
2015-01-28 20:56:00,236.02
2015-01-28 20:57:00,236.11
2015-01-28 20:58:00,236.01
2015-01-28 20:59:00,235.89
2015-01-28 21:00:00,235.74
2015-01-28 21:01:00,235.69
2015-01-28 21:02:00,235.57
2015-01-28 21:03:00,235.49
2015-01-28 21:04:00,235.89
2015-01-28 21:05:00,236.12
2015-01-28 21:06:00,236.1
2015-01-28 21:07:00,236.05
2015-01-28 21:08:00,236.55
2015-01-28 21:09:00,236.42
2015-01-28 21:10:00,236.69
2015-01-28 21:11:00,236.62
2015-01-28 21:12:00,236.55
2015-01-28 21:13:00,236.32
2015-01-28 21:14:00,235.94
2015-01-28 21:15:00,235.58
2015-01-28 21:16:00,235.93
2015-01-28 21:17:00,235.89
2015-01-28 21:18:00,236
2015-01-28 21:19:00,235.94
2015-01-28 21:20:00,235.95
2015-01-28 21:21:00,235.94
2015-01-28 21:22:00,235.91
2015-01-28 21:23:00,235.64
2015-01-28 21:24:00,235.64
2015-01-28 21:25:00,235.49
2015-01-28 21:26:00,235.48
2015-01-28 21:27:00,235.48
2015-01-28 21:28:00,235.3
2015-01-28 21:29:00,235.13
2015-01-28 21:30:00,234.09
2015-01-28 21:31:00,233.47
2015-01-28 21:32:00,233.54
2015-01-28 21:33:00,232.91
2015-01-28 21:34:00,231.7
2015-01-28 21:35:00,230.83
2015-01-28 21:36:00,230.76
2015-01-28 21:37:00,230.91
2015-01-28 21:38:00,230.82
2015-01-28 21:39:00,230.84
2015-01-28 21:40:00,230.94
2015-01-28 21:41:00,230.94
2015-01-28 21:42:00,230.74
2015-01-28 21:43:00,230.79
2015-01-28 21:44:00,230.83
2015-01-28 21:45:00,231.37
2015-01-28 21:46:00,231.77
2015-01-28 21:47:00,232.7
2015-01-28 21:48:00,232.82
2015-01-28 21:49:00,233.18
2015-01-28 21:50:00,233.24
2015-01-28 21:51:00,232.96
2015-01-28 21:52:00,233.1
2015-01-28 21:53:00,233.07
2015-01-28 21:54:00,232.8
2015-01-28 21:55:00,232.82
2015-01-28 21:56:00,232.89
2015-01-28 21:57:00,233.12
2015-01-28 21:58:00,232.73
2015-01-28 21:59:00,232.45
2015-01-28 22:00:00,232.32
2015-01-28 22:01:00,232.14
2015-01-28 22:02:00,232.14
2015-01-28 22:03:00,232.06
2015-01-28 22:04:00,232.19
2015-01-28 22:05:00,232.29
2015-01-28 22:06:00,232.19
2015-01-28 22:07:00,231.43
2015-01-28 22:08:00,231
2015-01-28 22:09:00,230.83
2015-01-28 22:10:00,231.07
2015-01-28 22:11:00,230.33
2015-01-28 22:12:00,230.59
2015-01-28 22:13:00,229.84
2015-01-28 22:14:00,229.38
2015-01-28 22:15:00,229.08
2015-01-28 22:16:00,227.34
2015-01-28 22:17:00,226.61
2015-01-28 22:18:00,225.27
2015-01-28 22:19:00,226.57
2015-01-28 22:20:00,227.64
2015-01-28 22:21:00,227.46
2015-01-28 22:22:00,227.18
2015-01-28 22:23:00,227.24
2015-01-28 22:24:00,226.47
2015-01-28 22:25:00,226.52
2015-01-28 22:26:00,226.31
2015-01-28 22:27:00,225.84
2015-01-28 22:28:00,226.26
2015-01-28 22:29:00,228.18
2015-01-28 22:30:00,229.3
2015-01-28 22:31:00,228.84
2015-01-28 22:32:00,229.17
2015-01-28 22:33:00,228.99
2015-01-28 22:34:00,229.27
2015-01-28 22:35:00,229.16
2015-01-28 22:36:00,230.27
2015-01-28 22:37:00,230.35
2015-01-28 22:38:00,230.63
2015-01-28 22:39:00,230.78
2015-01-28 22:40:00,230.5
2015-01-28 22:41:00,230.31
2015-01-28 22:42:00,230.54
2015-01-28 22:43:00,231.57
2015-01-28 22:44:00,232.14
2015-01-28 22:45:00,232.38
2015-01-28 22:46:00,231.73
2015-01-28 22:47:00,231.85
2015-01-28 22:48:00,231.58
2015-01-28 22:49:00,231.13
2015-01-28 22:50:00,230.8
2015-01-28 22:51:00,230.78
2015-01-28 22:52:00,230.72
2015-01-28 22:53:00,231.27
2015-01-28 22:54:00,231.41
2015-01-28 22:55:00,231.47
2015-01-28 22:56:00,231.56
2015-01-28 22:57:00,231.36
2015-01-28 22:58:00,231.36
2015-01-28 22:59:00,231.4
2015-01-28 23:00:00,231.09
2015-01-28 23:01:00,231.02
2015-01-28 23:02:00,231.21
2015-01-28 23:03:00,231.41
2015-01-28 23:04:00,231.78
2015-01-28 23:05:00,232.37
2015-01-28 23:06:00,233.21
2015-01-28 23:07:00,234.19
2015-01-28 23:08:00,234.72
2015-01-28 23:09:00,234.84
2015-01-28 23:10:00,235.02
2015-01-28 23:11:00,235.17
2015-01-28 23:12:00,234.78
2015-01-28 23:13:00,234.71
2015-01-28 23:14:00,234.48
2015-01-28 23:15:00,234.92
2015-01-28 23:16:00,234.71
2015-01-28 23:17:00,234.87
2015-01-28 23:18:00,234.8
2015-01-28 23:19:00,234.65
2015-01-28 23:20:00,234.23
2015-01-28 23:21:00,233.83
2015-01-28 23:22:00,233.74
2015-01-28 23:23:00,233.95
2015-01-28 23:24:00,233.99
2015-01-28 23:25:00,233.69
2015-01-28 23:26:00,233.82
2015-01-28 23:27:00,233.91
2015-01-28 23:28:00,233.85
2015-01-28 23:29:00,233.97
2015-01-28 23:30:00,234.14
2015-01-28 23:31:00,234.65
2015-01-28 23:32:00,234.71
2015-01-28 23:33:00,234.52
2015-01-28 23:34:00,234.41
2015-01-28 23:35:00,234.31
2015-01-28 23:36:00,234.54
2015-01-28 23:37:00,234.69
2015-01-28 23:38:00,235.11
2015-01-28 23:39:00,235.81
2015-01-28 23:40:00,236.1
2015-01-28 23:41:00,236.12
2015-01-28 23:42:00,236.02
2015-01-28 23:43:00,235.89
2015-01-28 23:44:00,235.83
2015-01-28 23:45:00,235.21
2015-01-28 23:46:00,234.96
2015-01-28 23:47:00,234.61
2015-01-28 23:48:00,234.43
2015-01-28 23:49:00,234.21
2015-01-28 23:50:00,233.71
2015-01-28 23:51:00,232.75
2015-01-28 23:52:00,233.32
2015-01-28 23:53:00,233.01
2015-01-28 23:54:00,232.76
2015-01-28 23:55:00,232.7
2015-01-28 23:56:00,232.91
2015-01-28 23:57:00,233.11
2015-01-28 23:58:00,233.5
2015-01-28 23:59:00,233.24
2015-01-29 00:01:00,233.22
2015-01-29 00:02:00,232.97
2015-01-29 00:03:00,232.74
2015-01-29 00:04:00,232.65
2015-01-29 00:05:00,232.96
2015-01-29 00:06:00,232.78
2015-01-29 00:07:00,232.73
2015-01-29 00:08:00,233
2015-01-29 00:09:00,232.26
2015-01-29 00:10:00,231.22
2015-01-29 00:11:00,231.02
2015-01-29 00:12:00,231.16
2015-01-29 00:13:00,231.07
2015-01-29 00:14:00,231.16
2015-01-29 00:15:00,231.6
2015-01-29 00:16:00,231.74
2015-01-29 00:17:00,232.3
2015-01-29 00:18:00,232.13
2015-01-29 00:19:00,232.61
2015-01-29 00:20:00,233.01
2015-01-29 00:21:00,232.83
2015-01-29 00:22:00,234.18
2015-01-29 00:23:00,234.26
2015-01-29 00:24:00,234.11
2015-01-29 00:25:00,234.26
2015-01-29 00:26:00,234.55
2015-01-29 00:27:00,234.52
2015-01-29 00:28:00,234.5
2015-01-29 00:29:00,234.36
2015-01-29 00:30:00,234.48
2015-01-29 00:31:00,234.27
2015-01-29 00:32:00,233.97
2015-01-29 00:33:00,233.93
2015-01-29 00:34:00,234.4
2015-01-29 00:35:00,234.28
2015-01-29 00:36:00,234.46
2015-01-29 00:37:00,234.62
2015-01-29 00:38:00,234.81
2015-01-29 00:39:00,234.3
2015-01-29 00:40:00,234.46
2015-01-29 00:41:00,234.4
2015-01-29 00:42:00,234.31
2015-01-29 00:43:00,234.4
2015-01-29 00:44:00,234.62
2015-01-29 00:45:00,234.91
2015-01-29 00:46:00,234.96
2015-01-29 00:47:00,235.07
2015-01-29 00:48:00,235.11
2015-01-29 00:49:00,235.05
2015-01-29 00:50:00,235.03
2015-01-29 00:51:00,235.01
2015-01-29 00:52:00,234.95
2015-01-29 00:53:00,234.81
2015-01-29 00:54:00,234.95
2015-01-29 00:55:00,234.92
2015-01-29 00:56:00,234.97
2015-01-29 00:57:00,235.17
2015-01-29 00:58:00,235.13
2015-01-29 00:59:00,235.26
2015-01-29 01:00:00,235.31
2015-01-29 01:01:00,235.16
2015-01-29 01:02:00,235.24
2015-01-29 01:03:00,235.33
2015-01-29 01:04:00,235.26
2015-01-29 01:05:00,235.26
2015-01-29 01:06:00,235.15
2015-01-29 01:07:00,235.11
2015-01-29 01:08:00,234.74
2015-01-29 01:09:00,234.76
2015-01-29 01:10:00,234.28
2015-01-29 01:11:00,233.77
2015-01-29 01:12:00,234.15
2015-01-29 01:13:00,234.2
2015-01-29 01:14:00,234.24
2015-01-29 01:15:00,234.22
2015-01-29 01:16:00,234.17
2015-01-29 01:17:00,234.26
2015-01-29 01:18:00,234.04
2015-01-29 01:19:00,233.48
2015-01-29 01:20:00,233.33
2015-01-29 01:21:00,232.93
2015-01-29 01:22:00,232.68
2015-01-29 01:23:00,232.66
2015-01-29 01:24:00,232.58
2015-01-29 01:25:00,233.28
2015-01-29 01:26:00,233.64
2015-01-29 01:27:00,233.77
2015-01-29 01:28:00,233.79
2015-01-29 01:29:00,233.97
2015-01-29 01:30:00,234
2015-01-29 01:31:00,234.07
2015-01-29 01:32:00,234.18
2015-01-29 01:33:00,234.28
2015-01-29 01:34:00,234.13
2015-01-29 01:35:00,234.1
2015-01-29 01:36:00,233.98
2015-01-29 01:37:00,233.74
2015-01-29 01:38:00,233.64
2015-01-29 01:39:00,233.91
2015-01-29 01:40:00,233.98
2015-01-29 01:41:00,234.08
2015-01-29 01:42:00,233.96
2015-01-29 01:43:00,234.27
2015-01-29 01:44:00,234.21
2015-01-29 01:45:00,234.3
2015-01-29 01:46:00,234.27
2015-01-29 01:47:00,234.45
2015-01-29 01:48:00,234.39
2015-01-29 01:49:00,234.8
2015-01-29 01:50:00,234.93
2015-01-29 01:51:00,234.76
2015-01-29 01:52:00,234.82
2015-01-29 01:53:00,235.29
2015-01-29 01:54:00,235.18
2015-01-29 01:55:00,234.99
2015-01-29 01:56:00,234.88
2015-01-29 01:57:00,234.69
2015-01-29 01:58:00,235.14
2015-01-29 01:59:00,235.27
2015-01-29 02:00:00,235.26
2015-01-29 02:01:00,235.29
2015-01-29 02:02:00,235.11
2015-01-29 02:03:00,235.12
2015-01-29 02:04:00,235.18
2015-01-29 02:05:00,235.2
2015-01-29 02:06:00,235.52
2015-01-29 02:07:00,235.54
2015-01-29 02:08:00,235.68
2015-01-29 02:09:00,235.91
2015-01-29 02:10:00,235.87
2015-01-29 02:11:00,235.9
2015-01-29 02:12:00,235.95
2015-01-29 02:13:00,236
2015-01-29 02:14:00,235.99
2015-01-29 02:15:00,236.03
2015-01-29 02:16:00,236.09
2015-01-29 02:17:00,235.85
2015-01-29 02:18:00,235.81
2015-01-29 02:19:00,235.82
2015-01-29 02:20:00,235.84
2015-01-29 02:21:00,235.83
2015-01-29 02:22:00,235.79
2015-01-29 02:23:00,235.54
2015-01-29 02:24:00,235.43
2015-01-29 02:25:00,235.51
2015-01-29 02:26:00,235.31
2015-01-29 02:27:00,235.58
2015-01-29 02:28:00,235.61
2015-01-29 02:29:00,235.64
2015-01-29 02:30:00,235.65
2015-01-29 02:31:00,235.67
2015-01-29 02:32:00,235.7
2015-01-29 02:33:00,235.39
2015-01-29 02:34:00,235.36
2015-01-29 02:35:00,235.35
2015-01-29 02:36:00,235.38
2015-01-29 02:37:00,235.6
2015-01-29 02:38:00,235.6
2015-01-29 02:39:00,235.52
2015-01-29 02:40:00,235.63
2015-01-29 02:41:00,235.83
2015-01-29 02:42:00,235.94
2015-01-29 02:43:00,236.6
2015-01-29 02:44:00,236.21
2015-01-29 02:45:00,236.18
2015-01-29 02:46:00,236.24
2015-01-29 02:47:00,236.6
2015-01-29 02:48:00,236.82
2015-01-29 02:49:00,237.16
2015-01-29 02:50:00,237.29
2015-01-29 02:51:00,237.66
2015-01-29 02:52:00,237.78
2015-01-29 02:53:00,237.67
2015-01-29 02:54:00,237.65
2015-01-29 02:55:00,237.62
2015-01-29 02:56:00,237.76
2015-01-29 02:57:00,238.06
2015-01-29 02:58:00,237.99
2015-01-29 02:59:00,238.04
2015-01-29 03:00:00,237.46
2015-01-29 03:01:00,237.27
2015-01-29 03:02:00,237.09
2015-01-29 03:03:00,237.2
2015-01-29 03:04:00,237.33
2015-01-29 03:05:00,237.18
2015-01-29 03:06:00,237.31
2015-01-29 03:07:00,237.3
2015-01-29 03:08:00,237.29
2015-01-29 03:09:00,237.3
2015-01-29 03:10:00,237.43
2015-01-29 03:11:00,237.35
2015-01-29 03:12:00,237.27
2015-01-29 03:13:00,237.04
2015-01-29 03:14:00,237.22
2015-01-29 03:15:00,237.36
2015-01-29 03:16:00,237.15
2015-01-29 03:17:00,236.96
2015-01-29 03:18:00,236.63
2015-01-29 03:19:00,236.84
2015-01-29 03:20:00,236.84
2015-01-29 03:21:00,236.63
2015-01-29 03:22:00,236.8
2015-01-29 03:23:00,237.03
2015-01-29 03:24:00,237.07
2015-01-29 03:25:00,237.17
2015-01-29 03:26:00,237.33
2015-01-29 03:27:00,237.25
2015-01-29 03:28:00,237.41
